ProductCode, Id
TULSA,01t24000003YwjNAAS
CA5352,01t24000003YwldAAC
CA7034,01t24000003YwmMAAS
INDY YELLOW RED RING,01t24000003Z4hcAAC
EXP. MAVERICK VIOLET PICOTEE,01t24000003Z4l0AAC
INTERM SNAPDR YEL,01t24000003Z5NoAAK
MIDI COMPACT SC,01t24000003Z5ZHAA0
EXP. DULCE ELATION CRIMSON PIC,01t24000003Z5ajAAC
EARLY RED,01t24000003Z5bhAAC
ENDURIO MAXI PRP WG,01t24000003Z5caAAC
EXP. DELTINI ORANGE A,01t24000003Z5hfAAC
EXP. PINK AND ORANGE,01t24000003Z6zGAAS
914687,01t24000003YuutAAC
CV6098,01t24000003Yuv8AAC
SBB025,01t24000003YwgxAAC
D85411,01t24000003YwiFAAS
SIERRA LIGHT PK W/EYE,01t24000003Z5YAAA0
EXP. MAGIC ROSE DELIGHT,01t24000003Z5fKAAS
EXP. DELTA ORANGE A,01t24000003Z5ghAAC
CC1216760,01t24000003ZCtAAAW
EASYTOP,01t24000003ZFfJAAW
SG1563HQ.0,01t24000003YwgdAAC
CV4142,01t24000003YwjSAAS
ORION,01t24000003Z4k7AAC
BUS SALMON VEINED,01t24000003Z4mNAAS
HIDCOTE BL STRAIN,01t24000003Z5Z7AAK
WFALL BERRY FACE,01t24000003Z5dOAAS
EXP. COLOSSUS YELLOW,01t24000003Z5dPAAS
EXP. MAGIC YELLOW,01t24000003Z5foAAC
EXP. COLOSSUS ROSE W BLOTCH,01t24000003Z5dQAAS
N36G-5122-EZ1,01t24000003Z8zxAAC
RC3418-3220A-EZ1,01t24000003Z90RAAS
EXP. PENNY ROSE/BLOTCH-LIGHT,01t24000003ZAloAAG
SJ1213457,01t24000003ZCs7AAG
CC1215619,01t24000003ZCs8AAG
DELTINI VIOLET FACE,01t24000003ZFUqAAO
WINTER ICE PI FL,01t24000003Z4kvAAC
BUS PLUM,01t24000003Z4mDAAS
BENGAL MIX,01t24000003Z4nGAAS
EXP. MAVERICK VIIOLET,01t24000003Z5OIAA0
KISS2 YELLOW FLAME,01t24000003Z5VtAAK
WINFALL VICTORIA,01t24000003Z5VuAAK
MACHÉ YEL BICOLOR,01t24000003Z5YYAA0
EXP. PERFETTO ROSE,01t24000003Z5VvAAK
SPEEDY PURPLE,01t24000003Z5d9AAC
EXP. MACHÉ ROSE,01t24000003Z5fAAAS
EXP. ENDURIO RED FLARE A,01t24000003Z5dBAAS
EXP. DELTA SPEEDY YELLOW PURPL,01t24000003Z5hCAAS
RW666,01t24000003ZChxAAG
CE1212913,01t24000003ZCsRAAW
ID3264HQ,01t24000003YwgJAAS
RFT700702,01t24000003YwhvAAC
CV4359,01t24000003YwjcAAC
GS3604,01t24000003YwkfAAC
TOTTA,01t24000003YwmbAAC
EXP. PICOBELLA F1 VIOLET,01t24000003Z5WmAAK
EXP. OVERTURE DEEP ORANGE,01t24000003Z6zQAAS
EXP. INTERMEDIATE SNAPDRAGON D,01t24000003Z6zRAAS
EXP. OVERTURE PINK BICOLOR,01t24000003Z6yTAAS
WFALL BLUE BL,01t24000003Z7BGAA0
DYLLA,01t24000003ZAmIAAW
CV4489,01t24000003YwkzAAC
CV6432,01t24000003Ywl0AAC
CC1414074,01t24000003Z4i1AAC
DWARF SNAPDR WHITE,01t24000003Z5OmAAK
SIERRA SAL FL,01t24000003Z5XBAA0
RAMBLIN' SALMON,01t24000003Z5XGAA0
BUS VEINED MIX,01t24000003Z5XHAA0
N68K-5222A-EZ1,01t24000003Z90lAAC
EXP. PENNY WHITE JUMP-UP,01t24000003ZAlUAAW
EXP. NGI ORANGE,01t24000003ZFWIAA4
COMPACT ROSEWHITE,01t24000003ZFWJAA4
EXP. CARPE DIEM DEEP BLUE,01t24000003ZFXfAAO
ORIGAMI ROSE/WHITE,01t24000003Ywg4AAC
R00303,01t24000003t6L3AAI
NK_FALKONE_BIO,01t24000003t6LDAAY
D85312,01t24000003YwhgAAC
INTERM SNAPDR L BR,01t24000003Z5PVAA0
INTERM SNAPDR MAG,01t24000003Z5PWAA0
RAINIER D PURPLE,01t24000003Z5WrAAK
SNOWRIDGE MINI PRP,01t24000003Z5YxAAK
EXP. MAGIC DARK YELLOW,01t24000003Z5YyAAK
EXP. ENDURIO RED FLARE B,01t24000003Z5gXAAS
EXP. PENNY RED,01t24000003Z5gYAAS
PHOENIX PINK,01t24000003Z6xeAAC
EXP. COMPACT PURPLE,01t24000003IQxoAAG
EXP. CORA CASCADE LAVENDER WHI,01t24000003IQy7AAG
EXP. VIGOROUS ORANGE WITH EYE,01t24000003IQyHAAW
EXP. CORA HOTGENTA RED EYE DAR,01t24000003IQyWAAW
EXP. CORA CASCADE PINK YELLOW,01t24000003IQybAAG
CORA ORCHID,01t24000003IQyXAAW
EXP. CORA ORCHD WHITE CENTER,01t24000003IQygAAG
EXP. CORA CASCADE WHITE,01t24000003IQylAAG
VIGOROUS ORANGE,01t24000003IQycAAG
EXP. CORA DEEP LILAC,01t24000003IQyqAAG
EXP. SUNSTORM PURE WHITE,01t24000003IQz0AAG
EXP. CORA POLKA DOT,01t24000003IQz5AAG
SJ1412365,01t24000003IQzFAAW
SOAVE,01t24000003IQzUAAW
ACCENT PREMIUM PEPPERMINT MIX,01t24000003Z4lFAAS
EXP. FLEUR EN VOGUE PURPLE IMP,01t24000003Z5QTAA0
PERFETTO ROSE FL,01t24000003Z5QnAAK
EXP. ENDURIO RED FLARE,01t24000003Z5QoAAK
SJ1214045,01t24000003ZCuNAAW
GO1312340,01t24000003ZCuwAAG
GS2633,01t24000003YutbAAC
GS4366,01t24000003YutcAAC
LIN,01t24000003YwjDAAS
EXP. LOW ENERGY WHITE,01t24000003Z5QdAAK
COMP SALMONFLAME,01t24000003Z5bSAAS
GP699,01t24000003Z6xKAAS
VIOLET,01t24000003Z70iAAC
N15J-3220-EZ1,01t24000003Z90bAAC
SIROCCO LAVENDER,01t24000003Z93uAAC
OZONE,01t24000003ZAm3AAG
CL1461948,01t24000003ZChnAAG
SJ1213868,01t24000003ZCt0AAG
LS15542,01t24000003ZFfEAAW
T98296,01t24000003YwhRAAS
X2R00762,01t24000003Z4k2AAC
PRIMERA CARMINE SH,01t24000003Z4kbAAC
ACCENT PREMIUM MYSTIC MIX,01t24000003Z4lKAAS
EXP. FLEUR EN VOGUE SCARLET,01t24000003Z5ZbAAK
PENNY WT/YEL/BLUE WG,01t24000003Z5cVAAS
EXP. DELTA ORANGE C,01t24000003Z5bYAAS
SK5831DL-EZ1,01t24000003Z90WAAS
EXP. SUNSTORM LT BLUE HALO,01t24000003IQyCAAW
MAXIMAIS235,01t24000003t5LZAAY
CV3319,01t24000003YwiPAAS
PATMOS,01t24000003Ywl4AAC
ARISTOTLE,01t24000003Ywn0AAC
FLEUR VOGUE PINK,01t24000003Z5PzAAK
EXP. JAGUAR ORANGE YELLOW RING,01t24000003Z5Z2AAK
HIGHLANDER LARGEWH,01t24000003Z5f0AAC
EXP. COLOSSUS VIOLET MARINA,01t24000003Z5gwAAC
SJ1213603,01t24000003ZCu8AAG
MERKURIUSZ,01t24000003Z34PAAS
AR1215867,01t24000003IQxxAAG
TIRRENO,01t24000003YwieAAC
ISOTTA,01t24000003YwifAAC
FAYROUZ,01t24000003YwjhAAC
S SYNCH WINE FL,01t24000003Z4kMAAS
EXP. DARKLEAVED ROSE,01t24000003Z5O9AAK
DWARF GERANIUM RED,01t24000003Z5W8AAK
EXP. MACHÉ CHOCOLATE,01t24000003Z5elAAC
EXP. TECHNO DARK BLUE,01t24000003Z936AAC
914720,01t24000003t5KqAAI
SY_GRACY,01t24000003t6LIAAY
BUS SKY BLUE,01t24000003Z4loAAC
EXP. SUNSTORM XL APRICOT,01t24000003Z5UlAAK
EXP. MACHÉ PURPLE,01t24000003Z5e2AAC
NE1312918,01t24000003ZCv6AAG
EXP. NGI BICOLOR ORANGE,01t24000003ZFWNAA4
EXP. PINTO PREMIUM PINK,01t24000003IRtnAAG
YEL D CTR,01t24000003IRtsAAG
DWARF YEL R BIC,01t24000003IRtxAAG
ASTI WHITE IMP.,01t24000003IRu2AAG
EXP. PINTO PREMIUM WHITE,01t24000003IRu7AAG
TRAILING PINK,01t24000003IRuMAAW
ORIGAMI BLUE/WHITE-PALE,01t24000003YwgOAAS
X7100AHQ.0,01t24000003YwgYAAS
QUINE,01t24000003YwgZAAS
CA4099,01t24000003YwgaAAC
EXP. NEW GUINEA IMPATIENS ORAN,01t24000003Z5XzAAK
ORION SCARLET FL,01t24000003Z5Y0AAK
G15Z99-3122-EZ1,01t24000003Z90CAAS
CC1215707,01t24000003ZCsbAAG
CE1310978,01t24000003ZCumAAG
EXP. PICOBELLA PINK,01t24000003ZJ3CAAW
VELVIA,01t24000003YwkVAAS
INTERM SNAPDR D PK,01t24000003Z5PkAAK
WINTER ICE  WHITE,01t24000003Z5YEAA0
G12W66-3122-EZ1,01t24000003Z907AAC
EXP. CORA DEEP STRAWBERRY,01t24000003IQyvAAG
EXP. DAMASK SALMON MORN,01t24000003IRuRAAW
YELLOW GREEN CTR,01t24000003IRuWAAW
EXP. EARLY PINK,01t24000003IRugAAG
EXP. EARLY VIOLET,01t24000003IRulAAG
EXP. EARLY BURGUNDY,01t24000003IRuqAAG
EXP. EARLY SALMON,01t24000003IRv0AAG
EXP. EARLY BLUE,01t24000003IRv5AAG
N67S-5222-EZ0,01t24000003IRvUAAW
N83D-3111.0,01t24000003IRvZAAW
914997,01t24000003YuuoAAC
SY RUSTLER,01t24000003YwMiAAK
DWARF SNAPDR ROSE,01t24000003Z5PGAA0
SNOWRIDGE PURPLE,01t24000003Z5XaAAK
EXP. DELTINI WHITE4,01t24000003Z5ayAAC
EXP. COLOSSUS YELLOW D,01t24000003Z5czAAC
EXCLAMATION/MARDI GRAS,01t24000003ZJ1zAAG
EXP. PICOBELLA CASCADE VIOLET,01t24000003ZJ32AAG
SB4549,01t24000003Ywi5AAC
CV3718,01t24000003YwiUAAS
ALTEA,01t24000003YwiVAAS
CABRILLO DARK YELLOW,01t24000003Z4klAAC
DWARF SNAPDR RED,01t24000003Z5ODAA0
EXP. DELTINI VIOLET FACE,01t24000003Z5RlAAK
RED ADMIRAL,01t24000003Z6wCAAS
PERFETTO SAL FL,01t24000003YwMnAAK
SERENA,01t24000003YwioAAC
GS4870,01t24000003Ywl9AAC
BIG KISS WHITE FL,01t24000003Z3ygAAC
EXP. TRAILING PURPLE FLAG,01t24000003Z4kHAAS
ARLESA,01t24000003YwjwAAC
SAMOS,01t24000003YwlsAAC
CL1360998,01t24000003Z4iBAAS
SNOWRIDGE SC,01t24000003Z4n1AAC
EXP. DELTINI WHITE2,01t24000003Z5RqAAK
SUNST APRICOT,01t24000003Z5VPAA0
BLUE COMPACT LATE,01t24000003Z5XkAAK
LF LIGHT BLUE,01t24000003Z5bNAAS
PICOBELLA CASC RS,01t24000003Z5brAAC
EXP. PENNY YELLOW CLEAR,01t24000003ZAkvAAG
SJ1214047,01t24000003ZCsMAAW
CC1219142,01t24000003ZCtKAAW
GP703,01t24000003Z3m5AAC
TOURAN DEEP RED,01t24000003Yuu0AAC
D85463,01t24000003YwhqAAC
EXP. SUNSTORM CRANBERRY,01t24000003Z5VAAA0
WFALL BLUE/YEL,01t24000003Z5dJAAS
EXP. COLOSSUS YELLOW BLOTCH,01t24000003Z5hRAAS
BANDANA LANDSCAPE LEMON ZEST,01t24000003Z92IAAS
04S0258-12,01t24000003ZFUlAAO
AR1315687,01t24000003ZFVeAAO
EXP. PICOBELLA LAVENDER,01t24000003ZJ37AAG
MARINO HU,01t24000003t5LeAAI
RINGTON,01t24000003ZFfTAAW
SWEET POLLY/MARDI GRAS,01t24000003ZJ2TAAW
TAPICHE,01t24000003ZJ2YAAW
EXP. DWARF GERANIUM RED,01t24000003ZJ2xAAG
GSS5752,01t24000003IRvKAAW
GS3284,01t24000003YutvAAC
EXP. LITTLE TREASURE PURPLE,01t24000003Z5RHAA0
LF WHITE,01t24000003Z5VeAAK
MARIPOSA PINK,01t24000003Z5WhAAK
SYN1581 IPRO,01t24000003t6LmAAI
4303RR,01t24000003YwMOAA0
ATHOS,01t24000003YwitAAC
BLACK FOREST,01t24000003YwlxAAC
TRITUNIA PROF MIX,01t24000003Z5ZgAAK
RAINIER ROSE FLAME,01t24000003Z5ZhAAK
EXP. INTERSPECIFIC YELLOW/RED,01t24000003Z5aUAAS
EARLY SALMON,01t24000003Z5bDAAS
EXP. LF BLUE WITH BLOTCH,01t24000003Z5dnAAC
SJ0912733,01t24000003Z8zYAAS
KEVIN,01t24000003ZCvzAAG
BLUSH,01t24000003Z72PAAS
RAINIER CREAM WHITE,01t24000003Z7AOAA0
BESTY,01t24000003Z3ywAAC
BUS PURPLE STAR,01t24000003Z4lyAAC
CC1211716,01t24000003YutRAAS
FLORINDA,01t24000003YwiyAAC
CV4939,01t24000003YwmCAAS
CV4817,01t24000003YwmRAAS
SNOWRIDGE MINI RS,01t24000003Z4mrAAC
DWARF SNAPDR ROS W,01t24000003Z5PLAA0
S SYNCH SCARPIC,01t24000003Z5Q4AAK
CORA CASCADE CH,01t24000003Z5UWAA0
LIGHTBLUE,01t24000003Z5UYAA0
EARLY VIOLET,01t24000003Z5UaAAK
EXP. PENNY WT/VW,01t24000003Z5cQAAS
RUFITA,01t24000003Idl4AAC
CONCERT,01t24000003Id1ZAAS
CL1561680,01t24000003y055AAA
CL1560719,01t24000003y063AAA
CL1561818,01t24000003y068AAA
CL1560836,01t24000003y08TAAQ
CW1510283,01t24000003y08YAAQ
CL1560408,01t24000003y08iAAA
NK_OLEO,01t24000003y0JjAAI
MATADOR,01t24000003Id5SAAS
MERLIN,01t24000003YXxLAAW
CL1563847,01t24000003y08sAAA
CL1561364,01t24000003y08UAAQ
CL1564075,01t24000003y09TAAQ
CL1560721,01t24000003y09xAAA
CL1561825,01t24000003y0A2AAI
CL1563859,01t24000003y0BCAAY
CL1560722,01t24000003y0DUAAY
CL1562407,01t24000003y0DkAAI
CL1562418,01t24000003y0DpAAI
CL1561703,01t24000003y0CRAAY
CL1560800,01t24000003y0EPAAY
CL1564063,01t24000003y0EfAAI
CL1561288,01t24000003y09yAAA
NK_SILIC,01t24000003y0IjAAI
RNX5903,01t24000003y0IoAAI
RNX5401,01t24000003y0ItAAI
RNX4621,01t24000003y0J9AAI
RNX4301,01t24000003y0JEAAY
NK_BOLD,01t24000003y0JJAAY
RNX4801,01t24000003y0JyAAI
NK_PEGAZ,01t24000003y0K3AAI
CS31,01t24000003y0LnAAI
LASER,01t24000003y0M8AAI
RNX1726,01t24000003y0OpAAI
RNX6022,01t24000003y0Q9AAI
RNX1826,01t24000003y0QeAAI
RNX1823,01t24000003y0MPAAY
RNX1828,01t24000003y0QjAAI
RNX7931,01t24000003y0R3AAI
RNX1825,01t24000003y0NdAAI
RNX5923,01t24000003y0S8AAI
RNX5921,01t24000003y0SSAAY
RNX6021,01t24000003y0SXAAY
RNX7933,01t24000003y0SwAAI
RNX7925,01t24000003y0VJAAY
RNX7927,01t24000003y0VsAAI
RNX7821,01t24000003y0XSAAY
RNX1509,01t24000003y0bDAAQ
RNX4922,01t24000003y0c7AAA
RNX4622,01t24000003y0h1AAA
OPERA,01t24000003Id69AAC
RNX7140,01t24000003y0lPAAQ
FOCTD176A,01t24000003y0irAAA
RNX4021,01t24000003y0mZAAQ
RUBIN,01t24000003Id7YAAS
SCIROCCO,01t24000003Id7jAAC
SIMPLEX,01t24000003BsjdAAC
SOLAR,01t24000003Id7uAAC
130613,01t24000003Ilb4AAC
LS12523,01t24000003BszCAAS
CL1561705,01t24000003y0CGAAY
EMERALD,01t24000003IeruAAC
GEMINI,01t24000003Id3rAAC
HARMONY,01t24000003Id4EAAS
ROXET,01t24000003y0JTAAY
RNX1306,01t24000003y0JYAAY
RNX6101,01t24000003y0LyAAI
LS14515,01t24000003IdMDAA0
LDSP948,01t24000003IdMEAA0
CL1561368,01t24000003y09DAAQ
TRINITY,01t24000003nAMUAA2
TWISTER,01t24000003Id9RAAS
RNX5902,01t24000003y0OLAAY
KILAXY,01t24000003IeviAAC
ARMANTES,01t24000003Ien7AAC
RODAGIO,01t24000003Ien8AAC
EXPERT,01t24000003Ien9AAC
OLDHAM,01t24000003IenAAAS
JULIUS DE,01t24000003IenBAAS
NK_MAGITOP,01t24000003IenCAAS
NKFAIR,01t24000003IenDAAS
SPRINTER,01t24000003IenEAAS
SY_ALTITUDE,01t24000003IenFAAS
CRISPAR,01t24000003IenGAAS
SANTORINO,01t24000003IenHAAS
SY_NORDICSTAR,01t24000003IenIAAS
BASSOON,01t24000003IenJAAS
NK_SILOTOP,01t24000003IenKAAS
ZZOOM,01t24000003IenLAAS
RUVETA DE,01t24000003IenMAAS
REMIKO,01t24000003IenNAAS
CHAMPION,01t24000003IenOAAS
VALENCIANA TARDIA,01t24000003IenPAAS
NK_BORAGO,01t24000003IenRAAS
LORIE,01t24000003IenSAAS
LOVELL,01t24000003IenTAAS
NK_SIGMUND,01t24000003IenUAAS
SY_TEPEE,01t24000003IenVAAS
ROUGINI,01t24000003IemEAAS
DURINA / B.G.H.,01t24000003IemFAAS
BEAUTIFUL,01t24000003IemGAAS
SUNSKIN,01t24000003IemHAAS
SPRINGSTAR,01t24000003IemIAAS
KINGSTONIA,01t24000003IemJAAS
ZEPPELIN,01t24000003IemKAAS
SGB1420,01t24000003IemLAAS
FORUM,01t24000003IemMAAS
CALVY,01t24000003IemNAAS
MOTION,01t24000003IemOAAS
BAKURA,01t24000003IemPAAS
MERCURIUS,01t24000003IemQAAS
DESAMO,01t24000003IemRAAS
ZEALAND,01t24000003IemSAAS
RINUS,01t24000003IemTAAS
LS9971,01t24000003IemUAAS
TIGER,01t24000003IemVAAS
KILAZOL,01t24000003IemWAAS
BOWINTUS,01t24000003IemXAAS
CHIANTI,01t24000003IemYAAS
FRISCARO,01t24000003IemZAAS
CANASTA,01t24000003IemaAAC
DELFINE,01t24000003IembAAC
COOL,01t24000003IemcAAC
FANUGO,01t24000003IemeAAC
SIMONE,01t24000003IemfAAC
DRIM,01t24000003IemgAAC
PRIMORE,01t24000003IemhAAC
CLABINY,01t24000003IemiAAC
EL DURO,01t24000003IemjAAC
ICEDUKE,01t24000003IemkAAC
OLIVIA,01t24000003IemlAAC
RONDAR,01t24000003IemmAAC
BLAUWGROENE WINTER / SELINA,01t24000003IemnAAC
SEVIOCARD,01t24000003IemoAAC
NERISSA,01t24000003IempAAC
SY_BRATISLA,01t24000003IemqAAC
KAMCHATKA,01t24000003IemrAAC
SY_AMBITIUS,01t24000003IemsAAC
VARIOS DE,01t24000003IemtAAC
REBALL,01t24000003IemuAAC
BRAEMAR,01t24000003IenWAAS
SANTORINO SIXTY,01t24000003IenXAAS
LS9978,01t24000003IevsAAC
SENIOS,01t24000003If04AAC
MIDAS,01t24000003IenYAAS
NEMATA DE,01t24000003IenZAAS
BLAUWGROENE HERFST / MURCIA,01t24000003IenaAAC
TONAVA,01t24000003IenbAAC
SY_ENIGMA,01t24000003IencAAC
SY_SAVEO,01t24000003IendAAC
LEXUS,01t24000003IeneAAC
CANTONES,01t24000003IenfAAC
BAROLO,01t24000003IengAAC
ANNET,01t24000003IenhAAC
GRENADO,01t24000003IeniAAC
BERNSTEIN,01t24000003IenjAAC
MEDEA,01t24000003IenkAAC
ANTLIA,01t24000003IenlAAC
LIVINGSTONE,01t24000003IenmAAC
SW_TALENTRO,01t24000003IennAAC
NK_OCTET,01t24000003IenoAAC
SY_SANTACRUZ,01t24000003IenpAAC
SY_KARDONA,01t24000003IenqAAC
NK_RAVELLO,01t24000003IenrAAC
SYNCRO DE,01t24000003IensAAC
NEBORA,01t24000003IentAAC
SAILOR,01t24000003IenuAAC
REDFUN,01t24000003IenvAAC
WOOTAN,01t24000003IenwAAC
KALVIN,01t24000003IenxAAC
SY_LUTETIA,01t24000003IepZAAS
MEZMAAR,01t24000003IepaAAC
VERTO,01t24000003IepbAAC
EMOTION,01t24000003IepcAAC
OSKAR,01t24000003IepdAAC
SCANDIC,01t24000003IepeAAC
JANIN,01t24000003IepfAAC
ONTARIO,01t24000003IepgAAC
SY_MUSE DE,01t24000003IephAAC
NFC-TIPPLE,01t24000003IepiAAC
KLARON,01t24000003IepjAAC
THERESA,01t24000003Ies8AAC
SY_BLIXA AT,01t24000003Ies9AAC
SY_NOVATOP,01t24000003IesAAAS
SY212-114,01t24000003IesBAAS
DOLORITA,01t24000003IesCAAS
SY209-62,01t24000003IesDAAS
SY_PRECIOUS,01t24000003IesEAAS
GALILEO,01t24000003IesFAAS
SY_NICKEL,01t24000003IesGAAS
SY_GIBUTI,01t24000003IesHAAS
MIRADOUX,01t24000003IesIAAS
DAPHNA DE,01t24000003IesJAAS
SY_VESTAS,01t24000003IesKAAS
MASCARA,01t24000003IesLAAS
NORIN,01t24000003IesMAAS
RE18,01t24000003IesNAAS
BATAVUS,01t24000003IesOAAS
NK_TERADA,01t24000003IepkAAC
BRILLIANT,01t24000003IeplAAC
REACTOR,01t24000003IepmAAC
SW_KADRILJ,01t24000003IepnAAC
FINDUS,01t24000003IepoAAC
NK_GITAGO,01t24000003IeppAAC
NK_RAPSTER,01t24000003IepqAAC
XAVO,01t24000003IeprAAC
MARNICK,01t24000003IepsAAC
NK_CASSIO,01t24000003IeptAAC
SY_AMBOSS,01t24000003IepuAAC
ELVAS,01t24000003IepvAAC
CELLULE,01t24000003IesUAAS
RESCUE,01t24000003IehJAAS
CHEROLA,01t24000003IepwAAC
CLODANO,01t24000003IepxAAC
DEVOTOR,01t24000003IepyAAC
EL GRINTA,01t24000003IepzAAC
KILAHERB,01t24000003Ieq0AAC
NATALJA,01t24000003Ieq1AAC
BALLOON,01t24000003Ieq2AAC
LS12621,01t24000003Ieq3AAC
CANADA,01t24000003Ieq4AAC
MARZIAL,01t24000003Ieq5AAC
ICEKING,01t24000003Ieq6AAC
JUNIOR,01t24000003Ieq7AAC
NK_TOP,01t24000003Ieq8AAC
SY BADIA AT,01t24000003Ieq9AAC
TIZIANA DE,01t24000003Ier4AAC
QUADRA,01t24000003Ier5AAC
CETERO,01t24000003IeqmAAC
OPAL,01t24000003IeqnAAC
SY_SECURITA DE,01t24000003IeqoAAC
AMILO,01t24000003IeqpAAC
NEWTON,01t24000003IeqqAAC
SY_LEOO,01t24000003IeqrAAC
UNIFOR,01t24000003IeqsAAC
MIKADO,01t24000003BrepAAC
SY_LONGITOP,01t24000003IequAAC
NK_MORSE,01t24000003IeqvAAC
GSS 8388,01t24000003IeqwAAC
FUNARTE,01t24000003IeqxAAC
NOBELLAN,01t24000003IeqyAAC
SYN208-45_TM,01t24000003IeqzAAC
PHARAOO,01t24000003Ier0AAC
LS9331,01t24000003Ier1AAC
BODERINE,01t24000003Ier2AAC
DELMAS,01t24000003Ier3AAC
ENERGO,01t24000003Ier6AAC
CENTORE,01t24000003Ier7AAC
SY409-228,01t24000003Ier8AAC
IDOIA,01t24000003Ier9AAC
PANCHA,01t24000003IerAAAS
NKBULL,01t24000003IerBAAS
LAVOISIER,01t24000003IerDAAS
CELOONA,01t24000003IevnAAC
CRIMSON TIDE,01t24000003IerEAAS
AVALANCHE,01t24000003IerFAAS
DKF2824,01t24000003IerGAAS
TANIA,01t24000003IerHAAS
ANASTASIA,01t24000003IerIAAS
FUNRIDE,01t24000003IerJAAS
REBANAR,01t24000003IerKAAS
NAGANO,01t24000003IerLAAS
ALEXANDRA_PR,01t24000003IerMAAS
EL MUNDO,01t24000003IerNAAS
REBANCA,01t24000003IerOAAS
YOOLE,01t24000003IerPAAS
MONZA DE,01t24000003IerQAAS
RUNWAY,01t24000003IerRAAS
HELEMUS,01t24000003IerSAAS
LUCATA DE,01t24000003IerTAAS
RIGASOL_OR,01t24000003IerUAAS
MUCHO,01t24000003IerVAAS
HOBBIT_TM,01t24000003IerXAAS
NK_OLYMPIC,01t24000003IerYAAS
RE10,01t24000003IerZAAS
CLASSY,01t24000003IeraAAC
NK_SINGI,01t24000003IerbAAC
SUPRIN,01t24000003IercAAC
SY_BELANA DE,01t24000003IerdAAC
OKINI,01t24000003IereAAC
LS10625,01t24000003IergAAC
SY_CHESTER,01t24000003IerhAAC
BELAVITA,01t24000003IeriAAC
SY_TALISMAN,01t24000003IerjAAC
FOCOSO,01t24000003IerkAAC
RIMA,01t24000003IevTAAS
TITUS,01t24000003Iew2AAC
SMART,01t24000003IevYAAS
MIRSINI,01t24000003IezzAAC
BOLD,01t24000003IegYAAS
MAXWELL,01t24000003IeouAAC
MORDORE,01t24000003IeovAAC
SY_KARTHOUN,01t24000003IeowAAC
BONANZA,01t24000003IeoxAAC
SPORTA DE,01t24000003IeoyAAC
SY_MONTECARLO,01t24000003IeozAAC
SIVNA,01t24000003Iep0AAC
RUBIA,01t24000003Iep1AAC
LC7575,01t24000003Iep2AAC
FUTURA,01t24000003Iep3AAC
SY_MULTITOP,01t24000003Iep4AAC
FIONA,01t24000003Iep5AAC
GAZELLE,01t24000003Iep7AAC
SY_MILKYTOP,01t24000003Iep8AAC
ILAS,01t24000003Iep9AAC
FRANZISKA,01t24000003IepAAAS
YETI,01t24000003IepBAAS
NK_TECHNIC,01t24000003IepCAAS
SNOWPEARL,01t24000003IepDAAS
SY_VESUVIO,01t24000003IepEAAS
MONCLANO,01t24000003IepFAAS
TROOPER,01t24000003IepGAAS
MELIUS,01t24000003IepHAAS
KASPAR,01t24000003IepIAAS
SY_COMANDOR,01t24000003IepJAAS
ALBIFIO,01t24000003IepKAAS
EUCLIDE,01t24000003IepLAAS
LS10951,01t24000003IepMAAS
KLAXON DE,01t24000003IepNAAS
STONAR,01t24000003IepOAAS
ROCKSTAR,01t24000003IelmAAC
NEBRASKA,01t24000003IelnAAC
SPRINKIN,01t24000003IeloAAC
ORANKIN,01t24000003IelpAAC
WIRATOBA,01t24000003IelqAAC
PANNOVY,01t24000003IelrAAC
WELLINGTON,01t24000003IelsAAC
SALINAS,01t24000003IeltAAC
OTHELLO,01t24000003IeluAAC
ALBOUNOR,01t24000003IelvAAC
ALBARUS,01t24000003IelwAAC
LS12620,01t24000003IelxAAC
INTEGRAL,01t24000003IelyAAC
MARCHER,01t24000003IelzAAC
TASMANIA,01t24000003Iem0AAC
KILAJACK,01t24000003Iem1AAC
COBELIUS,01t24000003Iem2AAC
GLOBSTAR,01t24000003Iem3AAC
MONTEREY,01t24000003Iem4AAC
METEORE,01t24000003Iem5AAC
PEPINOVA,01t24000003Iem6AAC
VESUVIUS,01t24000003Iem7AAC
ACTION,01t24000003Iem8AAC
SIBERIA,01t24000003Iem9AAC
SY_WERENA,01t24000003IemAAAS
FOOSE,01t24000003IemBAAS
BOLTARDY,01t24000003IemCAAS
PREMIUS,01t24000003IemDAAS
PRIMUS,01t24000003IecHAAS
PRIMO,01t24000003IeczAAC
SY_MERLOT,01t24000003IerlAAC
JOSTAR,01t24000003Iev9AAC
MILWAUKEE,01t24000003IepPAAS
FUNTASTE,01t24000003IepQAAS
BRATKO,01t24000003IepRAAS
EVOSTAR,01t24000003IepSAAS
ORBIT,01t24000003IepTAAS
CURLETTA,01t24000003IepUAAS
KAYMAN,01t24000003IepVAAS
NK_JASMIC,01t24000003IepWAAS
MODERATO,01t24000003IepXAAS
GOLDIGEST,01t24000003IepYAAS
AURASOL,01t24000003IerqAAC
CANOPUS,01t24000003IerrAAC
NATURINA,01t24000003IersAAC
CLOTILDE,01t24000003IertAAC
EMERALD,01t24000003IeruAAC
SY_ALISSA,01t24000003IervAAC
CROPTON,01t24000003IerwAAC
VITARA,01t24000003IerxAAC
DELAWAR,01t24000003IeryAAC
SY212-115,01t24000003IerzAAC
ADVERDO,01t24000003Ies0AAC
AGIL,01t24000003Ies2AAC
